,order_date,order_id,customer,grand_total
1802,2013-02-07,CA-2013-106894,Christina Anderson,108
1803,2013-11-27,CA-2013-106915,George Ashbrook,18
1804,2013-09-03,CA-2013-106950,Joe Elijah,1854
1805,2013-11-27,CA-2013-107104,Maribeth Schnelling,4104
1806,2013-06-18,CA-2013-107146,Lena Creighton,749
1807,2013-05-22,CA-2013-107202,Linda Cazamias,2396
1808,2013-06-15,CA-2013-107216,Paul Van Hugh,54
1809,2013-08-09,CA-2013-107328,Cathy Armstrong,1016
1810,2013-06-08,CA-2013-107475,Roy Skaria,10
1811,2013-03-23,CA-2013-107615,Robert Barroso,59
1812,2013-07-29,CA-2013-107783,Olvera Toch,1557
1813,2013-11-21,CA-2013-107790,Erica Hackney,151
1814,2013-09-30,CA-2013-108056,Erin Smith,859
1815,2013-02-16,CA-2013-108105,Giulietta Weimer,324
1816,2013-11-26,CA-2013-108196,Cindy Stewart,5017
1817,2013-05-31,CA-2013-108210,Annie Thurman,304
1818,2013-05-15,CA-2013-108224,Tiffany House,186
1819,2013-06-07,CA-2013-108350,Scot Coram,106
1820,2013-12-20,CA-2013-108364,Barry Pond,2
1821,2013-12-06,CA-2013-108434,James Galang,465
1822,2013-05-21,CA-2013-108567,Dean Braden,3
1823,2013-06-21,CA-2013-108581,Erin Ashbrook,106
1824,2013-09-30,CA-2013-108616,Joe Kamberova,299
1825,2013-11-19,CA-2013-108630,Bobby Elias,61
1826,2013-10-01,CA-2013-108644,Sarah Jordon,2
1827,2013-04-18,CA-2013-108735,Jessica Myrick,257
1828,2013-09-09,CA-2013-108868,Ken Black,130
1829,2013-09-25,CA-2013-108875,Craig Leslie,532
1830,2013-01-09,CA-2013-108882,Laura Armstrong,728
1831,2013-03-11,CA-2013-108959,Maya Herman,105
1832,2013-09-09,CA-2013-108987,Anna Gayman,2621
1833,2013-04-23,CA-2013-109057,Tonja Turnell,24
1834,2013-05-10,CA-2013-109176,Julia West,89
1835,2013-02-08,CA-2013-109344,Cathy Hwang,1128
1836,2013-11-04,CA-2013-109365,Xylona Preis,562
1837,2013-05-03,CA-2013-109400,Nick Radford,367
1838,2013-01-24,CA-2013-109407,Henry Goldwyn,31
1839,2013-04-11,CA-2013-109652,Quincy Jones,14
1840,2013-04-20,CA-2013-109666,Kunst Miller,633
1841,2013-12-06,CA-2013-109722,Theone Pippenger,1285
1842,2013-09-23,CA-2013-109743,Sally Hughsby,105
1843,2013-09-18,CA-2013-109806,Jim Sink,100
1844,2013-11-21,CA-2013-109820,Allen Goldenen,33
1845,2013-12-26,CA-2013-109827,Laurel Workman,499
1846,2013-04-23,CA-2013-109869,Tanja Norvell,1588
1847,2013-05-13,CA-2013-109911,Vivek Grady,11
1848,2013-11-07,CA-2013-109925,Irene Maddox,85
1849,2013-07-15,CA-2013-109953,Raymond Buch,293
1850,2013-09-09,CA-2013-110009,Toby Ritter,74
1851,2013-09-10,CA-2013-110023,Troy Staebel,15
1852,2013-06-29,CA-2013-110044,Roland Fjeld,360
1853,2013-09-19,CA-2013-110086,Bill Donatelli,240
1854,2013-08-05,CA-2013-110254,Max Ludwig,159
1855,2013-09-06,CA-2013-110366,Jonathan Doherty,83
1856,2013-02-12,CA-2013-110492,John Stevenson,1366
1857,2013-04-08,CA-2013-110499,Yoseph Carroll,1200
1858,2013-09-24,CA-2013-110730,Candace McMahon,14
1859,2013-11-21,CA-2013-110772,Nick Zandusky,381
1860,2013-03-07,CA-2013-110898,Lena Cacioppo,309
1861,2013-12-26,CA-2013-110975,Darren Budd,1180
1862,2013-06-06,CA-2013-110982,Chloris Kastensmidt,80
1863,2013-01-22,CA-2013-111010,Paul Gonzalez,8
1864,2013-07-26,CA-2013-111115,Larry Blacks,21
1865,2013-11-20,CA-2013-111143,Tim Taslimi,55
1866,2013-04-02,CA-2013-111213,Frank Preis,1385
1867,2013-03-01,CA-2013-111283,Lena Cacioppo,111
1868,2013-07-24,CA-2013-111318,Ivan Liston,115
1869,2013-09-19,CA-2013-111409,Patrick O'Brill,3
1870,2013-09-18,CA-2013-111416,Luke Weiss,232
1871,2013-10-22,CA-2013-111493,Charles McCrossin,98
1872,2013-12-28,CA-2013-111605,Joni Wasserman,3
1873,2013-06-18,CA-2013-111682,Ted Butterfield,655
1874,2013-05-09,CA-2013-111696,Trudy Brown,18
1875,2013-10-02,CA-2013-111794,Hunter Glantz,108
1876,2013-08-05,CA-2013-111913,Linda Cazamias,335
1877,2013-12-26,CA-2013-111941,Brian DeCherney,34
1878,2013-03-09,CA-2013-111976,Brian DeCherney,115
1879,2013-07-31,CA-2013-112025,Lindsay Shagiari,9
1880,2013-12-05,CA-2013-112060,Kean Takahito,105
1881,2013-04-13,CA-2013-112102,Brian Dahlen,449
1882,2013-07-09,CA-2013-112109,Joe Elijah,725
1883,2013-03-04,CA-2013-112123,Brosina Hoffman,1094
1884,2013-07-24,CA-2013-112256,Chloris Kastensmidt,204
1885,2013-09-11,CA-2013-112277,Steve Chapman,520
1886,2013-10-22,CA-2013-112340,Neoma Murray,23
1887,2013-05-10,CA-2013-112382,Mick Brown,19
1888,2013-10-30,CA-2013-112389,Jim Mitchum,52
1889,2013-12-30,CA-2013-112578,Frank Olsen,42
1890,2013-07-31,CA-2013-112585,Rob Williams,716
1891,2013-04-15,CA-2013-112669,Kean Takahito,977
1892,2013-05-06,CA-2013-112676,Patrick Jones,14
1893,2013-12-19,CA-2013-112697,Alan Haines,1410
1894,2013-09-03,CA-2013-112739,Ross DeVincentis,168
1895,2013-06-07,CA-2013-112830,Liz Preis,549
1896,2013-09-10,CA-2013-112893,Annie Thurman,55
1897,2013-02-13,CA-2013-112942,Ross DeVincentis,147
1898,2013-04-23,CA-2013-113061,Ed Ludwig,87
1899,2013-09-13,CA-2013-113082,Matt Collister,40
1900,2013-09-03,CA-2013-113096,Sam Zeldin,47
1901,2013-08-17,CA-2013-113117,Jeremy Pistek,32
1902,2013-11-20,CA-2013-113138,Nora Pelletier,35
1903,2013-05-27,CA-2013-113236,Cathy Prescott,233
1904,2013-06-11,CA-2013-113243,Olvera Toch,1389
1905,2013-03-19,CA-2013-113292,Dave Brooks,872
1906,2013-11-26,CA-2013-113341,Mark Hamilton,194
1907,2013-10-12,CA-2013-113390,Emily Phan,33
1908,2013-11-22,CA-2013-113425,Julie Kriz,114
1909,2013-09-09,CA-2013-113516,Valerie Mitchum,100
1910,2013-08-19,CA-2013-113551,Natalie Fritzler,86
1911,2013-12-16,CA-2013-113600,Shahid Hopkins,2
1912,2013-10-15,CA-2013-113607,Pauline Webber,1204
1913,2013-12-02,CA-2013-113621,Joel Eaton,352
1914,2013-01-23,CA-2013-113656,Christy Brittain,60
1915,2013-11-25,CA-2013-113726,Steve Carroll,82
1916,2013-12-09,CA-2013-113733,Lena Hernandez,334
1917,2013-05-29,CA-2013-113747,Valerie Dominguez,186
1918,2013-03-25,CA-2013-113803,Vivek Grady,22
1919,2013-11-08,CA-2013-113817,Max Jones,28
1920,2013-05-31,CA-2013-113831,Anna H�berlin,4317
1921,2013-11-21,CA-2013-113845,Frank Atkinson,574
1922,2013-09-26,CA-2013-113978,Tony Sayre,642
1923,2013-11-21,CA-2013-114104,Nora Paige,960
1924,2013-05-22,CA-2013-114209,Alejandro Savely,85
1925,2013-07-23,CA-2013-114307,Maureen Fritzler,122
1926,2013-04-08,CA-2013-114405,Alan Shonely,70
1927,2013-11-22,CA-2013-114482,Denise Monton,445
1928,2013-12-06,CA-2013-114489,Justin Ellison,2658
1929,2013-12-27,CA-2013-114538,Roy Collins,11
1930,2013-08-27,CA-2013-114601,Andrew Allen,1158
1931,2013-07-08,CA-2013-114713,Steve Chapman,46
1932,2013-07-19,CA-2013-114727,Linda Southworth,2332
1933,2013-10-10,CA-2013-114748,Maria Zettner,171
1934,2013-12-23,CA-2013-114860,Duane Noonan,885
1935,2013-12-24,CA-2013-114867,Frank Merwin,1508
1936,2013-11-22,CA-2013-114895,Mike Vittorini,13
1937,2013-01-30,CA-2013-114944,Harold Engle,157
1938,2013-06-27,CA-2013-114951,Duane Noonan,22
1939,2013-11-04,CA-2013-114972,Phillip Flathmann,1490
1940,2013-12-09,CA-2013-115224,Doug Bickford,386
1941,2013-11-19,CA-2013-115378,Ashley Jarboe,302
1942,2013-03-18,CA-2013-115476,Vivian Mathis,163
1943,2013-07-15,CA-2013-115483,John Stevenson,220
1944,2013-03-13,CA-2013-115504,Mike Caudle,13
1945,2013-07-26,CA-2013-115525,Rick Reed,244
1946,2013-12-24,CA-2013-115574,Ben Peterman,141
1947,2013-11-11,CA-2013-115588,Art Foster,54
1948,2013-09-06,CA-2013-115756,Pete Kriz,634
1949,2013-05-21,CA-2013-115917,Rick Bensley,1065
1950,2013-09-23,CA-2013-116232,Amy Cox,24
1951,2013-11-08,CA-2013-116337,Michael Chen,359
1952,2013-07-30,CA-2013-116344,Jack O'Briant,85
1953,2013-11-08,CA-2013-116379,Lisa DeCherney,58
1954,2013-09-02,CA-2013-116526,Joseph Airdo,478
1955,2013-09-03,CA-2013-116540,Sonia Sunley,10
1956,2013-01-10,CA-2013-116547,Ken Black,150
1957,2013-09-12,CA-2013-116561,Eugene Barchas,373
1958,2013-10-28,CA-2013-116596,Ben Wallace,512
1959,2013-07-18,CA-2013-116603,Annie Thurman,46
1960,2013-11-12,CA-2013-116722,Liz Pelletier,525
1961,2013-01-17,CA-2013-116736,Chuck Clark,725
1962,2013-08-28,CA-2013-116764,Elizabeth Moffitt,9
1963,2013-03-04,CA-2013-116799,Jason Gross,606
1964,2013-09-16,CA-2013-116911,Justin Deggeller,1149
1965,2013-10-02,CA-2013-116918,Jamie Kunitz,36
1966,2013-10-10,CA-2013-116974,Michael Paige,24
1967,2013-12-18,CA-2013-117121,Adrian Barton,9893
1968,2013-12-31,CA-2013-117226,Keith Dawkins,7
1969,2013-07-15,CA-2013-117282,Dan Reichenbach,14
1970,2013-09-01,CA-2013-117408,Theone Pippenger,24
1971,2013-11-28,CA-2013-117583,Cassandra Brandow,345
1972,2013-12-09,CA-2013-117590,Gene Hale,1288
1973,2013-09-05,CA-2013-117604,Jeremy Pistek,240
1974,2013-05-11,CA-2013-117625,Gene McClure,7
1975,2013-12-31,CA-2013-117660,Bryan Mills,20
1976,2013-04-10,CA-2013-117681,Herbert Flentye,557
1977,2013-04-16,CA-2013-117849,Julie Kriz,144
1978,2013-02-04,CA-2013-117912,Tracy Blumstein,14
1979,2013-08-28,CA-2013-117919,Todd Boyes,94
1980,2013-05-07,CA-2013-118052,Brad Eason,111
1981,2013-08-13,CA-2013-118073,Cindy Schnelling,562
1982,2013-06-27,CA-2013-118101,Skye Norling,548
1983,2013-12-20,CA-2013-118129,Clay Ludtke,304
1984,2013-03-20,CA-2013-118178,Corey Catlett,31
1985,2013-03-12,CA-2013-118255,Odella Nelson,63
1986,2013-10-25,CA-2013-118311,Emily Ducich,450
1987,2013-12-17,CA-2013-118332,Pete Kriz,564
1988,2013-11-18,CA-2013-118500,Heather Jas,50
1989,2013-02-03,CA-2013-118514,Liz Carlisle,866
1990,2013-11-14,CA-2013-118570,Chuck Clark,217
1991,2013-08-16,CA-2013-118626,John Castell,706
1992,2013-10-03,CA-2013-118689,Tamara Chand,18337
1993,2013-06-12,CA-2013-118745,Seth Vernon,903
1994,2013-11-15,CA-2013-118759,Maria Bertelson,448
1995,2013-03-23,CA-2013-118899,Marc Crier,168
1996,2013-06-26,CA-2013-118913,Alan Shonely,61
1997,2013-08-10,CA-2013-118934,Gary Hansen,16
1998,2013-10-03,CA-2013-118969,Liz Preis,55
1999,2013-11-05,CA-2013-119018,Carl Weiss,51
2000,2013-02-22,CA-2013-119025,Paul Van Hugh,490
2001,2013-03-28,CA-2013-119074,David Smith,93
2002,2013-03-14,CA-2013-119123,Dennis Bolton,51
2003,2013-11-01,CA-2013-119165,Bill Donatelli,493
2004,2013-05-27,CA-2013-119186,Maurice Satty,477
2005,2013-06-27,CA-2013-119445,Gene McClure,15
2006,2013-08-15,CA-2013-119515,Toby Ritter,16
2007,2013-09-23,CA-2013-119641,Chris Selesnick,19
2008,2013-03-13,CA-2013-119683,Clytie Kelty,29
2009,2013-06-05,CA-2013-119823,Karen Daniels,76
2010,2013-06-22,CA-2013-119865,Adam Shillingsburg,576
2011,2013-11-11,CA-2013-119935,Kalyca Meade,119
2012,2013-11-19,CA-2013-119963,Steve Nguyen,330
2013,2013-03-04,CA-2013-120005,Theresa Swint,61
2014,2013-03-26,CA-2013-120082,Damala Kotsonis,60
2015,2013-07-15,CA-2013-120180,Theone Pippenger,12
2016,2013-09-20,CA-2013-120250,Anne Pryor,26
2017,2013-09-23,CA-2013-120257,Pierre Wener,8
2018,2013-09-19,CA-2013-120355,Magdelene Morse,693
2019,2013-10-29,CA-2013-120369,Victoria Brennan,757
2020,2013-04-08,CA-2013-120530,Dorris liebe,659
2021,2013-06-08,CA-2013-120558,Ross DeVincentis,32
2022,2013-04-04,CA-2013-120796,Carlos Soltero,100
2023,2013-03-10,CA-2013-120803,Rick Bensley,200
2024,2013-06-13,CA-2013-120824,Arthur Wiediger,547
2025,2013-09-02,CA-2013-120859,Cynthia Voltz,22
2026,2013-10-28,CA-2013-120873,Ben Wallace,291
2027,2013-10-25,CA-2013-121020,Catherine Glotzbach,240
2028,2013-08-09,CA-2013-121034,Jill Fjeld,65
2029,2013-09-12,CA-2013-121223,Giulietta Dortch,737
2030,2013-11-21,CA-2013-121356,Shirley Jackson,128
2031,2013-11-15,CA-2013-121370,Eugene Barchas,1629
2032,2013-05-29,CA-2013-121377,Tanja Norvell,286
2033,2013-02-21,CA-2013-121447,Erin Ashbrook,136
2034,2013-10-05,CA-2013-121601,Mary O'Rourke,60
2035,2013-07-18,CA-2013-121671,Andrew Allen,590
2036,2013-10-25,CA-2013-121748,Victoria Wilson,460
2037,2013-01-16,CA-2013-121755,Eric Hoffmann,102
2038,2013-11-14,CA-2013-121958,Cindy Stewart,52
2039,2013-06-11,CA-2013-121993,Joy Bell-,24
2040,2013-12-30,CA-2013-122014,Carlos Daly,153
2041,2013-12-04,CA-2013-122063,Michael Moore,612
2042,2013-05-17,CA-2013-122133,Jim Radford,553
2043,2013-07-16,CA-2013-122322,Rick Huthwaite,44
2044,2013-07-23,CA-2013-122392,Caroline Jumper,16
2045,2013-06-10,CA-2013-122448,Dean Braden,122
2046,2013-03-12,CA-2013-122511,Brad Thomas,30
2047,2013-03-05,CA-2013-122518,Randy Ferguson,10
2048,2013-08-22,CA-2013-122581,Jay Kimmel,573
2049,2013-05-19,CA-2013-122728,Eric Barreto,122
2050,2013-05-28,CA-2013-122903,Laura Armstrong,3964
2051,2013-12-27,CA-2013-123015,Anthony Johnson,5
2052,2013-04-05,CA-2013-123050,Becky Castell,204
2053,2013-09-05,CA-2013-123120,Christina VanderZanden,147
2054,2013-09-28,CA-2013-123176,James Galang,32
2055,2013-02-19,CA-2013-123274,Greg Tran,287
2056,2013-09-17,CA-2013-123337,Keith Dawkins,291
2057,2013-04-11,CA-2013-123358,Brian Thompson,892
2058,2013-08-22,CA-2013-123414,Stephanie Ulpright,37
2059,2013-06-18,CA-2013-123512,Mike Vittorini,482
2060,2013-12-25,CA-2013-123526,Benjamin Venier,33
2061,2013-11-25,CA-2013-123533,Sample Company A,393
2062,2013-04-03,CA-2013-123540,Denny Joy,1455
2063,2013-11-29,CA-2013-123617,Anthony Jacobs,7
2064,2013-03-27,CA-2013-123666,Sibella Parks,460
2065,2013-09-26,CA-2013-123722,Nicole Hansen,16
2066,2013-11-25,CA-2013-123806,Laura Armstrong,208
2067,2013-09-07,CA-2013-123932,Yoseph Carroll,372
2068,2013-09-13,CA-2013-123946,Anthony Johnson,1159
2069,2013-09-24,CA-2013-124016,Joni Sundaresam,52
2070,2013-12-30,CA-2013-124051,Kelly Andreada,186
2071,2013-04-01,CA-2013-124100,Erica Hackney,328
2072,2013-04-24,CA-2013-124149,Max Jones,243
2073,2013-04-09,CA-2013-124233,Clytie Kelty,25
2074,2013-04-13,CA-2013-124254,Thomas Boland,192
2075,2013-10-16,CA-2013-124352,Cynthia Delaney,1058
2076,2013-11-25,CA-2013-124485,Nat Carroll,124
2077,2013-11-12,CA-2013-124506,Brenda Bowman,144
2078,2013-11-17,CA-2013-124527,Ionia McGrath,8
2079,2013-12-09,CA-2013-124562,Julie Prescott,13
2080,2013-09-02,CA-2013-124583,Laurel Beltran,13
2081,2013-11-13,CA-2013-124590,Susan Pistek,3588
2082,2013-11-12,CA-2013-124667,Bryan Davis,143
2083,2013-07-19,CA-2013-124681,Susan Vittorini,16
2084,2013-12-06,CA-2013-124772,James Galang,192
2085,2013-03-15,CA-2013-124793,Muhammed MacIntyre,197
2086,2013-04-11,CA-2013-124814,Filia McAdams,36
2087,2013-02-06,CA-2013-125017,Karen Bern,132
2088,2013-10-22,CA-2013-125080,Victoria Wilson,661
2089,2013-04-19,CA-2013-125087,Thea Hudgings,2027
2090,2013-11-06,CA-2013-125094,Nora Preis,480
2091,2013-11-11,CA-2013-125164,Sally Hughsby,70
2092,2013-01-03,CA-2013-125206,Lena Radford,114
2093,2013-10-15,CA-2013-125220,Bobby Elias,1650
2094,2013-06-07,CA-2013-125318,Roy Collins,328
2095,2013-11-25,CA-2013-125661,Cathy Armstrong,181
2096,2013-09-23,CA-2013-125724,Suzanne McNair,68
2097,2013-10-16,CA-2013-125738,Patrick Bzostek,219
2098,2013-09-30,CA-2013-125794,Maris LaWare,36
2099,2013-10-29,CA-2013-125815,Denise Leinenbach,12
2100,2013-08-14,CA-2013-125843,Roy Franz�sisch,126
2101,2013-01-22,CA-2013-125850,Frank Preis,65
2102,2013-05-22,CA-2013-125920,Sally Hughsby,4
2103,2013-12-05,CA-2013-126004,Becky Martin,611
2104,2013-09-11,CA-2013-126102,Dianna Vittorini,277
2105,2013-07-26,CA-2013-126158,Sanjit Chand,686
2106,2013-05-06,CA-2013-126165,Amy Hunt,71
2107,2013-04-24,CA-2013-126270,Art Ferguson,90
2108,2013-09-21,CA-2013-126284,Edward Nazzal,84
2109,2013-01-11,CA-2013-126529,Deanra Eno,94
2110,2013-01-09,CA-2013-126543,Maureen Fritzler,15
2111,2013-07-11,CA-2013-126613,Allen Armold,17
2112,2013-10-11,CA-2013-126627,William Brown,30
2113,2013-09-03,CA-2013-126732,Lena Radford,1804
2114,2013-06-14,CA-2013-126795,Greg Tran,34
2115,2013-04-10,CA-2013-126809,Edward Becker,35
2116,2013-11-20,CA-2013-126858,Janet Molinari,32
2117,2013-05-20,CA-2013-126935,Bill Tyler,10
2118,2013-03-13,CA-2013-127138,Dean Katz,1632
2119,2013-12-11,CA-2013-127194,Bart Watters,63
2120,2013-06-13,CA-2013-127208,Stewart Carmichael,225
2121,2013-03-30,CA-2013-127236,Troy Blackwell,458
2122,2013-11-29,CA-2013-127243,David Smith,740
2123,2013-11-04,CA-2013-127250,Sarah Foster,9
2124,2013-06-07,CA-2013-127369,Dave Brooks,714
2125,2013-05-22,CA-2013-127642,Christine Phan,112
2126,2013-10-08,CA-2013-127649,Dionis Lloyd,838
2127,2013-03-21,CA-2013-127670,Robert Dilbeck,697
2128,2013-12-02,CA-2013-127698,Mike Vittorini,864
2129,2013-11-11,CA-2013-127761,Scott Williamson,886
2130,2013-06-12,CA-2013-127775,Erica Smith,240
2131,2013-04-02,CA-2013-127985,Daniel Byrd,7
2132,2013-03-18,CA-2013-128111,Christine Sundaresam,40
2133,2013-06-15,CA-2013-128223,Ed Braxton,1293
2134,2013-03-31,CA-2013-128258,Cathy Prescott,11
2135,2013-07-26,CA-2013-128307,Bill Eplett,21
2136,2013-12-11,CA-2013-128412,Arthur Prichep,423
2137,2013-04-10,CA-2013-128517,Sean Wendt,523
2138,2013-11-25,CA-2013-128531,Neola Schneider,527
2139,2013-08-27,CA-2013-128594,Don Jones,1603
2140,2013-08-12,CA-2013-128671,Michelle Tran,152
2141,2013-02-27,CA-2013-128706,Don Weiss,16
2142,2013-08-30,CA-2013-128727,Meg O'Connel,22
2143,2013-09-13,CA-2013-128811,Sarah Foster,42
2144,2013-05-08,CA-2013-128818,Caroline Jumper,4836
2145,2013-11-04,CA-2013-128867,Clay Ludtke,103
2146,2013-08-19,CA-2013-128916,Matt Abelman,15
2147,2013-12-10,CA-2013-128923,George Bell,19
2148,2013-11-14,CA-2013-128972,Tom Stivers,30
2149,2013-12-15,CA-2013-129126,Pete Kriz,479
2150,2013-11-02,CA-2013-129196,Xylona Preis,68
2151,2013-01-31,CA-2013-129238,Sample Company A,166
2152,2013-05-04,CA-2013-129280,Susan MacKendrick,1043
2153,2013-07-08,CA-2013-129308,Chad Cunningham,85
2154,2013-09-05,CA-2013-129630,Ionia McGrath,2824
2155,2013-11-28,CA-2013-129686,Greg Guthrie,160
2156,2013-11-27,CA-2013-129693,Tamara Chand,7
2157,2013-09-02,CA-2013-129714,Adam Bellavance,4439
2158,2013-05-31,CA-2013-129728,Jason Gross,168
2159,2013-09-03,CA-2013-129847,Tom Ashbrook,84
2160,2013-06-18,CA-2013-129861,Denise Monton,377
2161,2013-12-27,CA-2013-129868,Mike Caudle,1431
2162,2013-12-02,CA-2013-129903,Gary Zandusky,24
2163,2013-04-24,CA-2013-130001,Heather Kirkland,36
2164,2013-07-04,CA-2013-130029,Guy Thornton,17
2165,2013-07-17,CA-2013-130050,Mark Cousins,10
2166,2013-08-09,CA-2013-130078,Charles Crestani,11
2167,2013-10-29,CA-2013-130162,Jonathan Howell,395
2168,2013-09-12,CA-2013-130225,Ryan Crowe,100
2169,2013-09-20,CA-2013-130267,Scot Wooten,160
2170,2013-11-27,CA-2013-130288,Dean Katz,313
2171,2013-12-02,CA-2013-130393,John Murray,345
2172,2013-03-09,CA-2013-130400,Sanjit Jacobs,183
2173,2013-09-03,CA-2013-130407,Karen Daniels,115
2174,2013-12-17,CA-2013-130442,Sandra Flanagan,35
2175,2013-04-09,CA-2013-130477,Logan Currie,98
2176,2013-08-23,CA-2013-130484,Sheri Gordon,26
2177,2013-05-17,CA-2013-130638,Sanjit Chand,311
2178,2013-06-25,CA-2013-130680,Bill Donatelli,38
2179,2013-11-20,CA-2013-130778,Natalie DeCherney,53
2180,2013-11-12,CA-2013-130799,Berenike Kampe,7
2181,2013-11-16,CA-2013-130820,Odella Nelson,630
2182,2013-03-25,CA-2013-130911,Dan Campbell,320
2183,2013-04-09,CA-2013-130946,Zuschuss Carroll,1617
2184,2013-11-15,CA-2013-131065,Allen Armold,514
2185,2013-09-18,CA-2013-131093,Troy Staebel,295
2186,2013-09-05,CA-2013-131205,Anna Andreadi,292
2187,2013-12-09,CA-2013-131289,Stefania Perrino,1476
2188,2013-10-05,CA-2013-131296,Melanie Seite,239
2189,2013-03-29,CA-2013-131380,Chris Cortes,94
2190,2013-09-09,CA-2013-131499,Michael Grace,207
2191,2013-11-23,CA-2013-131576,Rob Dowd,49
2192,2013-12-18,CA-2013-131639,Noel Staavos,25
2193,2013-03-18,CA-2013-131737,Gary Zandusky,2073
2194,2013-06-19,CA-2013-131744,Stewart Carmichael,465
2195,2013-07-18,CA-2013-131835,Matt Collister,815
2196,2013-11-12,CA-2013-131968,Laurel Beltran,681
2197,2013-09-27,CA-2013-132017,Matt Hagelstein,7
2198,2013-10-17,CA-2013-132066,Nona Balk,142
2199,2013-08-27,CA-2013-132094,Vivek Grady,53
2200,2013-09-04,CA-2013-132143,Filia McAdams,48
2201,2013-06-15,CA-2013-132304,Anthony Rawles,1115
2202,2013-05-27,CA-2013-132409,Tiffany House,36
2203,2013-09-25,CA-2013-132479,Michael Kennedy,442
2204,2013-11-26,CA-2013-132549,Jay Kimmel,73
2205,2013-10-24,CA-2013-132661,Steven Roelle,379
2206,2013-11-25,CA-2013-132731,George Ashbrook,658
2207,2013-12-24,CA-2013-132829,Laura Armstrong,921
2208,2013-04-08,CA-2013-132899,Sarah Foster,4
2209,2013-08-02,CA-2013-132990,Khloe Miller,19
2210,2013-11-08,CA-2013-132997,Luke Weiss,1030
2211,2013-09-07,CA-2013-133123,Karl Braun,99
2212,2013-05-17,CA-2013-133144,Denny Ordway,17
2213,2013-09-06,CA-2013-133319,Mark Van Huff,192
2214,2013-12-10,CA-2013-133340,Logan Haushalter,133
2215,2013-01-14,CA-2013-133368,Anna Gayman,405
2216,2013-08-01,CA-2013-133550,Ken Lonsdale,1311
2217,2013-06-18,CA-2013-133613,Christine Phan,585
2218,2013-10-22,CA-2013-133669,Susan Vittorini,235
2219,2013-10-21,CA-2013-133697,Chuck Magee,133
2220,2013-11-27,CA-2013-133711,Mark Cousins,3236
2221,2013-05-24,CA-2013-133725,Ken Lonsdale,1980
2222,2013-12-19,CA-2013-133795,Jeremy Ellison,885
2223,2013-03-15,CA-2013-133802,Stephanie Phelps,42
2224,2013-05-11,CA-2013-133816,Christopher Schild,744
2225,2013-06-15,CA-2013-133872,Vivian Mathis,58
2226,2013-09-19,CA-2013-133935,Jane Waco,2056
2227,2013-11-18,CA-2013-134110,Barry Gonzalez,82
2228,2013-02-16,CA-2013-134138,John Dryer,228
2229,2013-11-04,CA-2013-134180,Julie Prescott,542
2230,2013-09-18,CA-2013-134208,Cindy Stewart,396
2231,2013-07-11,CA-2013-134222,Nick Zandusky,45
2232,2013-02-14,CA-2013-134334,Dave Kipp,574
2233,2013-11-13,CA-2013-134348,Maurice Satty,43
2234,2013-09-30,CA-2013-134362,Linda Southworth,16
2235,2013-10-03,CA-2013-134376,Tim Taslimi,61
2236,2013-12-09,CA-2013-134425,Quincy Jones,115
2237,2013-01-05,CA-2013-134474,Anthony Johnson,256
2238,2013-09-21,CA-2013-134516,Filia McAdams,115
2239,2013-03-18,CA-2013-134544,Anna Chung,85
2240,2013-11-15,CA-2013-134691,Kelly Collister,2
2241,2013-10-29,CA-2013-134775,Alejandro Savely,100
2242,2013-04-09,CA-2013-134789,Christine Kargatis,216
2243,2013-05-29,CA-2013-134803,Clay Ludtke,1158
2244,2013-03-26,CA-2013-134887,Toby Braunhardt,1287
2245,2013-12-20,CA-2013-134936,Erin Smith,472
2246,2013-07-08,CA-2013-135265,Christopher Conant,3137
2247,2013-02-07,CA-2013-135461,Erica Bern,624
2248,2013-07-01,CA-2013-135594,Adrian Hane,50
2249,2013-10-09,CA-2013-135636,Doug Bickford,388
2250,2013-12-24,CA-2013-135776,Edward Hooks,1506
2251,2013-09-23,CA-2013-135965,Sam Zeldin,128
2252,2013-08-15,CA-2013-136021,Jill Matthias,121
2253,2013-12-24,CA-2013-136049,Neoma Murray,6
2254,2013-05-25,CA-2013-136126,Eugene Hildebrand,261
2255,2013-08-19,CA-2013-136133,Helen Wasserman,355
2256,2013-09-06,CA-2013-136231,Darrin Martin,229
2257,2013-06-14,CA-2013-136287,Sonia Sunley,19
2258,2013-03-14,CA-2013-136301,Edward Hooks,4941
